FIPS,State,County,Recreational Facilities/100 People 2012,Fast Food Restaurants/1000 people 2012,Percent Obese Adults (per state) 2013,Percent Obese Adults (per county) 2010,Median Household Income 2010,Grocery Stores per 1000 people 2012
12049,FL,Hardee,0.0363451334,0.4361416006,26.4,36.9,33732,0.3271062005
12051,FL,Hendry,0.0534088178,0.5607925869,26.4,34.4,37220,0.2937484979
12053,FL,Hernando,0.063429092,0.484367612,26.4,28.7,37867,0.1326244652
12055,FL,Highlands,0.0713353987,0.5299201044,26.4,30.2,34469,0.1834338823
12057,FL,Hillsborough,0.1048721733,0.6628860509,26.4,26.8,46043,0.2269621662
12059,FL,Holmes,0,0.2019793981,26.4,30.6,33696,0.1009896991
12061,FL,Indian River,0.1209387694,0.5691236208,26.4,21.8,47525,0.192079222
12063,FL,Jackson,0,0.5922234929,26.4,33.9,37351,0.1225289985
12065,FL,Jefferson,0,0.5611672278,26.4,35.1,39113,0.2104377104
12067,FL,Lafayette,0,0.2271694684,26.4,34.7,36001,0.1135847342
12069,FL,Lake,0.0725627173,0.4518678303,26.4,29.1,42343,0.1484237399
12071,FL,Lee,0.0542389271,0.5346408531,26.4,25.9,44377,0.1766639341
12073,FL,Leon,0.098671807,0.9056662285,26.4,28.2,42393,0.1480077105
12075,FL,Levy,0.0249843848,0.4747033104,26.4,33.7,32197,0.1998750781
12077,FL,Liberty,0,0,26.4,35.7,37815,0.3624939584
12079,FL,Madison,0.0528904638,0.3702332469,26.4,36.3,31942,0.1586713915
12081,FL,Manatee,0.0778687911,0.4851824675,26.4,25.1,44990,0.1647224427
12083,FL,Marion,0.0417754569,0.4654979485,26.4,31.6,37162,0.1551659828
12085,FL,Martin,0.1276735857,0.6585269156,26.4,20.1,49539,0.2015898721
12086,FL,Miami-Dade,0.0860659929,0.6325657508,26.4,21.8,40145,0.2431460787
12087,FL,Monroe,0.2272453849,0.8287772862,26.4,18.9,50388,0.3609191407
12089,FL,Nassau,0.0937973174,0.643181605,26.4,27.8,57605,0.1473957845
12091,FL,Okaloosa,0.1209997738,0.7838680997,26.4,28.5,51173,0.136782353
12093,FL,Okeechobee,0.0253376238,0.4814148529,26.4,31.7,35417,0.2280386145
12095,FL,Orange,0.0698699255,0.7901955859,26.4,25.7,45105,0.1996283585
12097,FL,Osceola,0.0417513291,0.5775600523,26.4,29,42165,0.1844017035
12099,FL,Palm Beach,0.1135236944,0.6243803191,26.4,22.4,49891,0.1946120475
12101,FL,Pasco,0.0765320765,0.3826603825,26.4,28.5,42184,0.157315935
12103,FL,Pinellas,0.1193940427,0.6675212386,26.4,23.8,42628,0.2235924799
12105,FL,Polk,0.0616724931,0.4300844913,26.4,32.1,41184,0.150935312
12107,FL,Putnam,0.0818967282,0.4777309146,26.4,33.8,33300,0.1774429112
12109,FL,St. Johns,0.0692424872,0.6132906008,26.4,22.6,60841,0.1582685421
12111,FL,St. Lucie,0.0704557784,0.447394193,26.4,28.7,39378,0.1444343458
12113,FL,Santa Rosa,0.0946300596,0.4920763097,26.4,28,51208,0.0946300596
12115,FL,Sarasota,0.134663742,0.5049890327,26.4,20.2,46047,0.2227131118
12117,FL,Seminole,0.0998054953,0.673106829,26.4,24.9,57381,0.1647951202
12119,FL,Sumter,0.0393623302,0.2952174769,26.4,28.1,45165,0.1180869907
12121,FL,Suwannee,0.0687190764,0.4123144585,26.4,31,39259,0.114531794
12123,FL,Taylor,0.0879352796,0.3957087584,26.4,35.9,35343,0.1319029195
12125,FL,Union,0,0.2629503024,26.4,38,40523,0
12127,FL,Volusia,0.1026260187,0.5352651172,26.4,25.8,41368,0.146896066
12129,FL,Wakulla,0.1297942761,0.4218313972,26.4,36.2,47566,0.0973457071
12131,FL,Walton,0.1041992289,0.7293946025,26.4,26.7,44622,0.1562988434
12133,FL,Washington,0,0.6829503455,26.4,36.4,35378,0.1606941989
13001,GA,Appling,0.0544425087,0.7077526132,30.3,34.3,36601,0.0544425087
13003,GA,Atkinson,0,0.4828585225,30.3,30.8,28579,0.3621438918
13005,GA,Bacon,0,0.7144132881,30.3,30.8,31692,0.178603322
13007,GA,Baker,0,0,30.3,32.6,33950,0.2970885324
13009,GA,Baldwin,0.1294023767,0.6038777579,30.3,32,36091,0.1725365023
13011,GA,Banks,0.0545970736,0.7097619568,30.3,28.2,42196,0
13013,GA,Barrow,0.0427539227,0.5415496872,30.3,32.2,52391,0.1995183058
13015,GA,Bartow,0.0794746724,0.5364540388,30.3,29.4,43825,0.0894090065
13017,GA,Ben Hill,0.0570190444,0.8552856654,30.3,33.4,29910,0.1710571331
13019,GA,Berrien,0.0525182501,0.4726642508,30.3,30.1,32859,0.2625912505
13021,GA,Bibb,0.0958699237,1.1312650995,30.3,30.3,36220,0.1853485191
13023,GA,Bleckley,0,0.4646480291,30.3,30.1,38513,0.2323240146
13025,GA,Brantley,0.0538010437,0.215204175,30.3,31,35732,0.215204175
13027,GA,Brooks,0,0.5193793417,30.3,33.3,32067,0.2596896708
13029,GA,Bryan,0.0931272118,0.807102502,30.3,28.3,65478,0.2172968275
13031,GA,Bulloch,0.055025174,0.6878146752,30.3,33,31943,0.1238066415
13033,GA,Burke,0,0.3891891892,30.3,35.9,30688,0.1297297297
13035,GA,Butts,0.0850195545,0.5951368815,30.3,33.6,43777,0.1275293317
13037,GA,Calhoun,0,0,30.3,31.7,28618,0.1537515375
13039,GA,Camden,0.0778179837,0.603089374,30.3,28.6,48967,0.0972724797
13043,GA,Candler,0,0.8995232527,30.3,32,30496,0.2698569758
13045,GA,Carroll,0.089621796,0.7976339846,30.3,31.4,45242,0.2150923104
13047,GA,Catoosa,0.061494942,0.6610706269,30.3,31,47337,0.1229898841
13049,GA,Charlton,0.1504324934,0.526513727,30.3,31.5,32316,0.1504324934
13051,GA,Chatham,0.0759675004,0.9622550048,30.3,26.8,42728,0.1881100009
13053,GA,Chattahoochee,0.0767047634,0.1534095267,30.3,30.5,46292,0.1534095267
13055,GA,Chattooga,0.0388726919,0.4275996113,30.3,32.8,33990,0.2721088435
13057,GA,Cherokee,0.1219980571,0.6009533922,30.3,27.9,63520,0.1671825226
13059,GA,Clarke,0.1330384315,0.9395839223,30.3,26.7,34000,0.1912427452
13061,GA,Clay,0,0,30.3,33.6,27080,0.6418485237
13063,GA,Clayton,0.0075219641,0.7108256108,30.3,36.1,36595,0.1955710675
13065,GA,Clinch,0,0.7442691277,30.3,32.7,30428,0.1488538255
13067,GA,Cobb,0.1046022147,0.8481260655,30.3,23.4,59471,0.1385272574
13069,GA,Coffee,0.1158211721,0.6485985638,30.3,30.5,33527,0.1389854065
13071,GA,Colquitt,0.0216745779,0.585213603,30.3,32.6,32010,0.2384203568
13073,GA,Columbia,0.0835694804,0.554597461,30.3,26.4,64435,0.1595417354
13075,GA,Cook,0,0.8272764876,30.3,31.7,32244,0.2954558884
13077,GA,Coweta,0.0534640912,0.5270031849,30.3,29.6,56407,0.1527545464
13079,GA,Crawford,0,0.0793650794,30.3,30.7,41593,0.1587301587
13081,GA,Crisp,0.0423621113,0.7201558926,30.3,33.8,35232,0.5930695586
13083,GA,Dade,0.0606428138,0.4244996968,30.3,30.9,40161,0.3032140691
13085,GA,Dawson,0.1337971635,0.713584872,30.3,27.5,51127,0.089198109
13087,GA,Decatur,0.1454069577,0.7270347886,30.3,31.7,33288,0.1817586972
13089,GA,DeKalb,0.0989974388,0.7820797665,30.3,25.5,47068,0.1895093828
13091,GA,Dodge,0.0937690468,0.6094988044,30.3,35.8,33731,0.3281916639
13093,GA,Dooly,0,0.5587372538,30.3,31.7,32216,0
13095,GA,Dougherty,0.0740732902,0.9523708744,30.3,38.1,31200,0.2222198707
13097,GA,Douglas,0.0373215099,0.612072762,30.3,34.6,52887,0.1194288316
13099,GA,Early,0.0943930527,0.4719652634,30.3,30.5,30572,0.4719652634
13101,GA,Echols,0,0,30.3,28.3,32674,0
13103,GA,Effingham,0,0.4878689509,30.3,31,60017,0.0750567617
13105,GA,Elbert,0,0.5588295062,30.3,35.5,32888,0.2540134119
13107,GA,Emanuel,0,0.5677351734,30.3,30,30985,0.1310158092
13109,GA,Evans,0,0.3742164842,30.3,34.8,32427,0.0935541211
13111,GA,Fannin,0.0425676826,0.8513536523,30.3,29,33253,0.3405414609
13113,GA,Fayette,0.1023027417,0.7440199397,30.3,25,79276,0.1488039879
13115,GA,Floyd,0.0623849777,0.6654397621,30.3,27.4,38289,0.1351674517
13117,GA,Forsyth,0.0851389894,0.654505981,30.3,21.9,81629,0.1755991656
13119,GA,Franklin,0.045674614,0.7307938248,30.3,26.5,36109,0.2740476843
13121,GA,Fulton,0.1268188015,1.0994371904,30.3,22.9,53580,0.2168192413
13123,GA,Gilmer,0,0.7804185882,30.3,29.1,39710,0.1773678609
19023,IA,Butler,0,0.066728947,31.3,27.2,49703,0.2669157881
19025,IA,Calhoun,0.100918357,0.4036734282,31.3,30.4,44859,0.4036734282
19027,IA,Carroll,0.0484707479,0.6785904707,31.3,31.7,49536,0.2908244874
19029,IA,Cass,0.1457407272,0.582962909,31.3,35.4,40867,0.4372221817
19031,IA,Cedar,0.1629018245,0.4887054735,31.3,35.4,55413,0.2172024327
19033,IA,Cerro Gordo,0.1826984562,0.913492281,31.3,29.4,43982,0.2283730702
19035,IA,Cherokee,0,0.7533902562,31.3,27.7,46305,0.2511300854
19037,IA,Chickasaw,0.0814597589,0.3258390355,31.3,30.6,45083,0.1629195178
19039,IA,Clarke,0,0.4268943436,31.3,31.3,43016,0.3201707577
19041,IA,Clay,0.2409783722,1.1446472679,31.3,29.6,44395,0.1204891861
19043,IA,Clayton,0,0.6728343146,31.3,30.8,41940,0.2242781049
19045,IA,Clinton,0.1231602931,0.513167888,31.3,30,46577,0.1436870086
19047,IA,Crawford,0.1155468254,0.4621873014,31.3,28.8,45637,0.3466404761
19049,IA,Dallas,0.0972668028,0.5974960746,31.3,29.4,68568,0.1389525755
19051,IA,Davis,0.1150880424,0.3452641271,31.3,32,40145,0.2301760847
19053,IA,Decatur,0,0.4846722404,31.3,30.9,34250,0.2423361202
19055,IA,Delaware,0.1707067258,0.3414134517,31.3,34.5,45910,0.1707067258
19057,IA,Des Moines,0.0495785821,0.7684680218,31.3,32.3,42191,0.1735250372
19059,IA,Dickinson,0.2946028753,1.1784115013,31.3,28.5,49295,0.1767617252
19061,IA,Dubuque,0.1577336825,0.7045437816,31.3,27.2,49493,0.1472181036
19063,IA,Emmet,0.2964426877,0.6916996047,31.3,32.1,41519,0.395256917
19065,IA,Fayette,0.1442793248,0.3847448661,31.3,34.9,41163,0.192372433
19067,IA,Floyd,0.1245640259,0.3114100648,31.3,31,42233,0.1245640259
19069,IA,Franklin,0.0947508054,0.5685048323,31.3,31,45383,0.1895016108
19071,IA,Fremont,0,0.4197565412,31.3,33.3,47513,0.4197565412
19073,IA,Greene,0,0.6555227794,31.3,29.5,46947,0.1092537966
19075,IA,Grundy,0,0.0803341902,31.3,31.7,55302,0.4016709512
19077,IA,Guthrie,0.0927902014,0.5567412081,31.3,32.8,48064,0.2783706041
19079,IA,Hamilton,0,0.2606882169,31.3,31.7,46574,0.2606882169
19081,IA,Hancock,0.0898149811,0.4490749057,31.3,26.1,48195,0.3592599246
19083,IA,Hardin,0,0.2889839325,31.3,33.8,46411,0.346780719
19085,IA,Harrison,0,0.7561176794,31.3,31.6,50845,0.2749518834
19087,IA,Henry,0.1482506424,0.4447519273,31.3,31,43228,0.1482506424
19089,IA,Howard,0.1045696957,0.3137090871,31.3,29.8,40919,0.2091393914
19091,IA,Humboldt,0.1027854867,0.6167129201,31.3,33.6,46300,0.3083564601
19093,IA,Ida,0.1406865504,0.2813731007,31.3,30.9,47035,0.2813731007
19095,IA,Iowa,0.0617703379,0.4941627031,31.3,29.1,52592,0.3088516894
19097,IA,Jackson,0.0507305195,0.2536525974,31.3,30.7,42274,0.1521915584
19099,IA,Jasper,0.0819627343,0.5464182285,31.3,35.1,46565,0.1639254686
19101,IA,Jefferson,0.1778620976,0.6521610245,31.3,30.2,40158,0.1185747317
19103,IA,Johnson,0.0953659485,0.7555917457,31.3,24,51014,0.154052686
19105,IA,Jones,0,0.2907117593,31.3,28.5,46600,0.2422597994
19107,IA,Keokuk,0,0.3855793329,31.3,33.6,42999,0.2891844997
19109,IA,Kossuth,0.0651635605,0.5864720448,31.3,31.1,47930,0.5213084843
19111,IA,Lee,0.1403824017,0.505376646,31.3,35.3,40363,0.2246118427
19113,IA,Linn,0.1300541118,0.7431663531,31.3,27.9,54806,0.1207645324
19115,IA,Louisa,0,0.1773364072,31.3,32.6,50301,0.3546728143
19117,IA,Lucas,0.1141552511,0.4566210046,31.3,31.9,39207,0.1141552511
19119,IA,Lyon,0.0850557115,0.340222846,31.3,30,51491,0.4252785575
19121,IA,Madison,0.1277628721,0.3832886163,31.3,30.8,52351,0.1277628721
19123,IA,Mahaska,0.178229292,0.44557323,31.3,27.2,45211,0.133671969
21121,KY,Knox,0.0315109501,0.6932409012,33.2,33.3,25965,0.2520876004
21123,KY,Larue,0.141332768,0.565331072,33.2,31,37863,0.282665536
21125,KY,Laurel,0.0168174633,0.7231509199,33.2,32.5,34712,0.1849920958
21127,KY,Lawrence,0,0.6309944472,33.2,37,33313,0.1892983342
21129,KY,Lee,0,0.5190760446,33.2,31.2,24908,0.3893070335
21131,KY,Leslie,0,0.1790510295,33.2,36.3,30597,0.2685765443
21133,KY,Letcher,0,0.626252505,33.2,35.8,33410,0.167000668
21135,KY,Lewis,0,0.2891217926,33.2,36.4,29453,0.3614022407
21137,KY,Lincoln,0.040881403,0.4088140305,33.2,37.3,32864,0.3270512244
21139,KY,Livingston,0,0.4244932612,33.2,32.6,38608,0.4244932612
21141,KY,Logan,0,0.4503490205,33.2,32.8,37316,0.1876454252
21143,KY,Lyon,0,0.3592384146,33.2,31.3,39588,0.1197461382
21145,KY,McCracken,0.1220461029,1.1136706891,33.2,30.1,41585,0.1678133915
21147,KY,McCreary,0.0553434058,0.332060435,33.2,32.3,24691,0.2213736233
21149,KY,McLean,0,0.6311803072,33.2,32.4,38580,0.3155901536
21151,KY,Madison,0.1179440002,0.7194584012,33.2,29.6,41945,0.1061496002
21153,KY,Magoffin,0,0.3834061805,33.2,34.1,28943,0.2300437083
21155,KY,Marion,0,0.7964161274,33.2,33.8,36816,0.0995520159
21157,KY,Marshall,0.095712098,0.7337927514,33.2,34.2,43825,0.2552322614
21159,KY,Martin,0.0784744566,0.549321196,33.2,38.5,29575,0.2354233697
21161,KY,Mason,0.1142074006,0.9136592051,33.2,31.8,36795,0.2284148013
21163,KY,Meade,0.0684064713,0.3420323563,33.2,36.2,46671,0.1026097069
21165,KY,Menifee,0,0.1607717042,33.2,35.8,28061,0.1607717042
21167,KY,Mercer,0.0940689525,0.6584826678,33.2,33.1,41985,0.1881379051
21169,KY,Metcalfe,0,0.200621928,33.2,34.3,28538,0.200621928
21171,KY,Monroe,0,0.6468903059,33.2,35.8,28074,0.4620645042
21173,KY,Montgomery,0.1486878299,0.6690952346,33.2,32.9,37678,0.2230317449
21175,KY,Morgan,0.0731635938,0.5121451566,33.2,36.4,30502,0.2194907814
21177,KY,Muhlenberg,0,0.6414162471,33.2,34.2,37614,0.2565664988
21179,KY,Nelson,0.135382116,0.4964010921,33.2,30.2,43330,0.11281843
21181,KY,Nicholas,0,0,33.2,31.4,36306,0.4285714286
21183,KY,Ohio,0.041536864,0.5399792316,33.2,34.7,35975,0.0830737279
21185,KY,Oldham,0.032566925,0.5210708005,33.2,28.9,75724,0.0814173126
21187,KY,Owen,0,0.4644681839,33.2,33.7,40413,0.1857872736
21189,KY,Owsley,0,0.2117746717,33.2,35.5,22335,0.2117746717
21191,KY,Pendleton,0.0684743906,0.4108463435,33.2,33.2,43517,0.1369487812
21193,KY,Perry,0,0.7435997309,33.2,41,31604,0.283276088
21195,KY,Pike,0.0155816635,0.7479198479,33.2,36.6,30302,0.3272149335
21197,KY,Powell,0.0801089482,0.8811984299,33.2,33.2,32041,0.3204357927
21199,KY,Pulaski,0.0786250059,0.6447250484,33.2,31.5,33026,0.1887000142
21201,KY,Robertson,0,0,33.2,32,32844,0.4570383912
21203,KY,Rockcastle,0,0.4704222039,33.2,37.4,30900,0.235211102
21205,KY,Rowan,0.0852987589,0.852987589,33.2,34.1,35145,0.2132468973
21207,KY,Russell,0.1143053095,0.6286792021,33.2,32.2,29478,0.3429159284
21209,KY,Scott,0.0407689015,0.55038017,33.2,32.6,56791,0.1223067044
21211,KY,Shelby,0.045856835,0.6419956895,33.2,33,51845,0.1834273398
21213,KY,Simpson,0.1140380887,0.9123047098,33.2,30.4,40905,0.1710571331
21215,KY,Spencer,0,0.516766192,33.2,33.9,62579,0.1148369316
21217,KY,Taylor,0.1215017618,0.8100117452,33.2,31.9,35962,0.2430035236
21219,KY,Todd,0,0.3952256739,33.2,32.9,36173,0.3161805391
21221,KY,Trigg,0.0692185229,0.4845296601,33.2,33.4,42387,0.2076555686
28095,MS,Monroe,0.0549133742,0.4942203674,35.1,34.4,34468,0.2745668708
28097,MS,Montgomery,0,0.6595063124,35.1,36.3,30197,0.2826455625
28099,MS,Neshoba,0.0671478932,0.705052879,35.1,35.5,34698,0.0671478932
28101,MS,Newton,0.046294153,0.6018239896,35.1,31.7,34123,0.1851766122
28103,MS,Noxubee,0.0891424496,0.3565697985,35.1,43.6,24699,0.3565697985
28105,MS,Oktibbeha,0.062250996,0.7262616202,35.1,31.5,33008,0.062250996
28107,MS,Panola,0.0290082093,0.5221477678,35.1,36,32377,0.087024628
28109,MS,Pearl River,0.0723392712,0.6691382584,35.1,33,39424,0.1446785424
28111,MS,Perry,0,0.2482210822,35.1,32.5,34470,0.2482210822
28113,MS,Pike,0.0748129676,0.8229426434,35.1,37.8,29601,0.174563591
28115,MS,Pontotoc,0.0326861476,0.4249199189,35.1,36.3,37493,0.1634307381
28117,MS,Prentiss,0.0393855849,0.4726270185,35.1,33.1,33940,0.2756990941
28119,MS,Quitman,0,0.512952039,35.1,40.7,25507,0.2564760195
28121,MS,Rankin,0.1515516826,0.8679778183,35.1,34,51007,0.0757758413
28123,MS,Scott,0.0353982301,0.6725663717,35.1,38.9,32711,0.2831858407
28125,MS,Sharkey,0,0.6251302355,35.1,40.8,24987,0.4167534903
28127,MS,Simpson,0.0365310148,0.5844962373,35.1,36,34843,0.1826550742
28129,MS,Smith,0,0.3059039462,35.1,33.6,36912,0.1223615785
28131,MS,Stone,0.11093854,0.6656312403,35.1,32.2,37975,0.05546927
28133,MS,Sunflower,0.0351728747,0.3517287468,35.1,43.9,26921,0.2813829974
28135,MS,Tallahatchie,0,0.3970617431,35.1,38.9,27352,0.1323539144
28137,MS,Tate,0.0351000351,0.5265005265,35.1,35,41465,0.0702000702
28139,MS,Tippah,0,0.4086265607,35.1,34.5,33223,0.1816118048
28141,MS,Tishomingo,0,0.61252616,35.1,29.7,33775,0.3573069266
28143,MS,Tunica,0,0.9546539379,35.1,40.7,29808,0.2863961814
28145,MS,Union,0.0364777121,0.5106879697,35.1,33.8,37403,0.1459108485
28147,MS,Walthall,0.1324503311,0.4635761589,35.1,39.3,30278,0.2649006623
28149,MS,Warren,0.1455785708,0.7486897929,35.1,39.8,37578,0.1247816321
28151,MS,Washington,0.0603015075,0.743718593,35.1,40,25559,0.2412060302
28153,MS,Wayne,0,0.5808044141,35.1,36.6,32355,0.1936014714
28155,MS,Webster,0,0.4980575755,35.1,35.3,32798,0.3984460604
28157,MS,Wilkinson,0.1060220526,0.2120441052,35.1,42.4,27622,0.4240882103
28159,MS,Winston,0.052551369,0.6306164276,35.1,35.7,31021,0.1576541069
28161,MS,Yalobusha,0,0.3225546327,35.1,38.1,31644,0.2419159745
28163,MS,Yazoo,0,0.3901400958,35.1,38.3,28474,0.1418691257
29001,MO,Adair,0.0390915132,0.8209217779,30.4,30.5,32015,0.1563660529
29003,MO,Andrew,0.0574151691,0.4593213527,30.4,28.9,53150,0.1722455073
29005,MO,Atchison,0.18125793,0.3625158601,30.4,29,43587,0.3625158601
29007,MO,Audrain,0.0780609656,0.5073962765,30.4,29.5,40899,0.1561219312
29009,MO,Barry,0.0562651213,0.3938558488,30.4,29.8,34838,0.2531930456
29011,MO,Barton,0,0.5673988814,30.4,30.9,36851,0.2431709492
29013,MO,Bates,0.0598479861,0.538631875,30.4,33,39265,0.2393919445
29015,MO,Benton,0.0527370531,0.2636852653,30.4,34.8,30920,0.1582111592
29017,MO,Bollinger,0,0.1615247941,30.4,35.7,36972,0.2422871911
29019,MO,Boone,0.1305366838,0.8010205595,30.4,25.7,42202,0.1839380544
29021,MO,Buchanan,0.0891802109,0.7468842664,30.4,38.3,41210,0.1003277373
29023,MO,Butler,0.0464543702,0.6039068125,30.4,32.9,32919,0.2090446659
29025,MO,Caldwell,0,0.1093493712,30.4,36.6,39216,0.5467468562
29027,MO,Callaway,0.0677124478,0.4739871346,30.4,34.6,47098,0.0902832637
29029,MO,Camden,0.1368457065,0.6842285323,30.4,29.4,42955,0.182460942
47141,TN,Putnam,0.1092463368,0.6964453973,33.7,32.5,35225,0.2458042579
47143,TN,Rhea,0.0620212733,0.5892020963,33.7,37.2,36308,0.2480850932
47145,TN,Roane,0.0748097028,0.635882474,33.7,32.6,42620,0.1122145542
47147,TN,Robertson,0.0448222797,0.6125711554,33.7,32.9,51074,0.1195260791
47149,TN,Rutherford,0.0546539675,0.6959271863,33.7,31.3,51815,0.1275259242
47151,TN,Scott,0,0.5862986515,33.7,29.9,29792,0.1352996888
47153,TN,Sequatchie,0.0693337031,0.5546696249,33.7,34.8,38082,0
47155,TN,Sevier,0.0540470425,0.9404185403,33.7,30.9,39349,0.2594258042
47157,TN,Shelby,0.0690927799,0.7047463551,33.7,34.6,43859,0.1934597838
47159,TN,Smith,0,0.4711548529,33.7,33,39330,0.1047010784
47161,TN,Stewart,0.0752049334,0.676844401,33.7,31.3,40329,0.1504098669
47163,TN,Sullivan,0.1403186509,0.9439618333,33.7,33,36337,0.1466967714
47165,TN,Sumner,0.0902945408,0.5899243332,33.7,29.4,48502,0.1565105374
47167,TN,Tipton,0.0486184264,0.4213596953,33.7,34.6,47824,0.1620614213
47169,TN,Trousdale,0,0.3848620911,33.7,32.5,35824,0.3848620911
47171,TN,Unicoi,0.0548395942,0.4935563477,33.7,31.4,35976,0.1645187826
47173,TN,Union,0,0.1568463429,33.7,34,32533,0.1568463429
47175,TN,Van Buren,0,0,33.7,33.5,31455,0
47177,TN,Warren,0.0502020633,0.6275257913,33.7,34.1,33265,0.2008082532
47179,TN,Washington,0.0719458967,0.8953267143,33.7,29.3,41702,0.1758677475
47181,TN,Wayne,0,0.235349494,33.7,31.5,32334,0.2941868675
47183,TN,Weakley,0.0287414135,0.6035696836,33.7,29.5,34782,0.229931308
47185,TN,White,0.0383406181,0.6134498888,33.7,30.3,33251,0.1917030903
47187,TN,Williamson,0.1658796025,0.8086630622,33.7,25.9,82273,0.1814308152
47189,TN,Wilson,0.0672489303,0.7061137684,33.7,33.5,56270,0.1597162095
48001,TX,Anderson,0.0687403334,0.3608867503,30.9,34,40482,0.0859254167
48003,TX,Andrews,0,0.6204628653,30.9,30.3,51339,0.0620462865
48005,TX,Angelina,0.0570795804,0.7306186285,30.9,31.8,38954,0.1141591607
48007,TX,Aransas,0.12595516,0.5458056932,30.9,27.8,38516,0.0839701066
48009,TX,Archer,0,0.4579278764,30.9,29.5,51895,0.1144819691
48011,TX,Armstrong,0,0.5144032922,30.9,26.9,48738,0.5144032922
48013,TX,Atascosa,0.0645911381,0.473668346,30.9,30.8,42439,0.1507126556
48015,TX,Austin,0.1397721714,0.4193165141,30.9,30.8,50154,0.1747152142
48017,TX,Bailey,0.1402524544,0.4207573633,30.9,28.9,35476,0.2805049088
48019,TX,Bandera,0.0486926036,0.5356186395,30.9,29,46678,0.0486926036
48021,TX,Bastrop,0.0802536014,0.4948972085,30.9,31.2,49812,0.1337560023
48023,TX,Baylor,0,0.8280430582,30.9,27.3,32111,0.2760143527
48025,TX,Bee,0.1229747594,0.5226427276,30.9,30,36462,0.0307436899
48027,TX,Bell,0.074294895,0.6872277789,30.9,29.1,49338,0.0928686188
48029,TX,Bexar,0.0789604548,0.7140041127,30.9,29.3,47724,0.0940805419
48031,TX,Blanco,0,0.9385265134,30.9,29.4,46981,0.281557954
48033,TX,Borden,0,0,30.9,28.2,47938,0
48035,TX,Bosque,0,0.4965517241,30.9,28.3,40732,0.2206896552
48037,TX,Bowie,0.1288272427,0.9447331129,30.9,31.5,42272,0.1502984498
48039,TX,Brazoria,0.0554240091,0.5634774255,30.9,29,64242,0.0862151252
48041,TX,Brazos,0.0847183116,0.8820671268,30.9,28.3,37468,0.0996686019
48043,TX,Brewster,0,0.7513954487,30.9,27,37200,0.6440532417
48045,TX,Briscoe,0.6406149904,0,30.9,28.8,35931,0.6406149904
48047,TX,Brooks,0,0.8378718056,30.9,29,26027,0.1396453009
48049,TX,Brown,0.1057501652,0.8724388632,30.9,32.3,37512,0.1586252479
13125,GA,Glascock,0,0,30.3,28.6,36433,0.6365372374
13127,GA,Glynn,0.0863962874,1.0614401027,30.3,28.2,42993,0.2591888623
13129,GA,Gordon,0.0537962199,0.6814187856,30.3,28.5,40656,0.1793207331
13131,GA,Grady,0.1179245283,0.5896226415,30.3,32.3,31297,0.1572327044
13133,GA,Greene,0,0.5592841163,30.3,31.9,36001,0.3728560776
13135,GA,Gwinnett,0.0843184339,0.7469900694,30.3,25.3,57848,0.1698244514
13137,GA,Habersham,0.0459558824,0.8501838235,30.3,27.6,40316,0.0919117647
13139,GA,Hall,0.0647193338,0.5662941709,30.3,29,47238,0.177978168
13141,GA,Hancock,0,0.6669630947,30.3,38.7,23887,0.2223210316
13143,GA,Haralson,0.0352112676,0.6338028169,30.3,31.6,39046,0.1408450704
13145,GA,Harris,0.0614439324,0.1843317972,30.3,28.2,62264,0.1228878648
13147,GA,Hart,0,0.4310682655,30.3,28.4,33753,0.1567520966
13149,GA,Heard,0,0.343849394,30.3,28.9,39614,0.0859623485
13151,GA,Henry,0.0669686634,0.727088346,30.3,28.5,59371,0.1291538509
13153,GA,Houston,0.075272349,0.7800952537,30.3,29.9,54977,0.1300158756
13155,GA,Irwin,0.1041666667,0.3125,30.3,31,32859,0.1041666667
13157,GA,Jackson,0.0660382031,0.5943438279,30.3,26.4,50409,0.0990573047
13159,GA,Jasper,0.0733675715,0.2934702861,30.3,29.8,43443,0.1467351431
13161,GA,Jeff Davis,0,0.5278437582,30.3,28.5,32380,0.3299023489
